Item Identifier,Item Weight,Fat Level,Item Visibility,Item Type,Item Price,Store Identifier,Store Established,Store Type,Item Sales
FDR56,15.5,Regular,0.100922503,Fruits and Vegetables,3.07,OUT049,1999,Supermarket Type1,282
FDR57,5.675,Regular,0.023492524,Snack Foods,2.4,OUT035,2004,Supermarket Type1,158
FDR57,5.675,Regular,0.023496967,Snack Foods,2.41,OUT046,1997,Supermarket Type1,314
FDR58,6.675,Low Fat,0.041886576,Snack Foods,1.42,OUT013,1987,Supermarket Type1,139
FDR58,6.675,Low Fat,0,Snack Foods,1.44,OUT018,2009,Supermarket Type2,102
FDR58,,Low Fat,0.041718456,Snack Foods,1.46,OUT027,1985,Supermarket Type3,329
FDR58,6.675,Low Fat,0.041913535,Snack Foods,1.4,OUT035,2004,Supermarket Type1,191
FDR58,6.675,Low Fat,0.04200648,Snack Foods,1.43,OUT045,2002,Supermarket Type1,192
FDR58,6.675,Low Fat,0.041921462,Snack Foods,1.43,OUT046,1997,Supermarket Type1,277
FDR58,6.675,Low Fat,0.041986639,Snack Foods,1.44,OUT049,1999,Supermarket Type1,171
FDR59,14.5,Regular,0.106894492,Breads,4.02,OUT010,1998,Grocery Store,107
FDR59,14.5,Regular,0.063810405,Breads,4.06,OUT013,1987,Supermarket Type1,294
FDR59,14.5,Regular,0.064224789,Breads,4.05,OUT017,2007,Supermarket Type1,721
FDR59,,Regular,0.063554289,Breads,4.07,OUT027,1985,Supermarket Type3,348
FDR59,14.5,Regular,0.063851475,Breads,4.02,OUT035,2004,Supermarket Type1,320
FDR59,14.5,Regular,0.063993068,Breads,4.02,OUT045,2002,Supermarket Type1,561
FDR59,14.5,Regular,0.063863551,Breads,4.05,OUT046,1997,Supermarket Type1,454
FDR59,14.5,Regular,0.063962842,Breads,4.06,OUT049,1999,Supermarket Type1,267
FDR60,14.3,Low Fat,0.13030659,Baking Goods,1.17,OUT013,1987,Supermarket Type1,72
FDR60,14.3,Low Fat,0.131152799,Baking Goods,1.22,OUT017,2007,Supermarket Type1,28
FDR60,14.3,Low Fat,0.130946374,Baking Goods,1.19,OUT018,2009,Supermarket Type2,153
FDR60,,Low Fat,0.129783577,Baking Goods,1.21,OUT027,1985,Supermarket Type3,117
FDR60,14.3,Low Fat,0.130390458,Baking Goods,1.19,OUT035,2004,Supermarket Type1,28
FDR60,14.3,Low Fat,0.130415118,Baking Goods,1.17,OUT046,1997,Supermarket Type1,134
FDS01,11.6,Low Fat,0.017845372,Others,2.76,OUT017,2007,Supermarket Type1,569
FDS01,11.6,Low Fat,0.017817285,Others,2.73,OUT018,2009,Supermarket Type2,143
FDS01,,Low Fat,0.031069203,Others,2.77,OUT019,1985,Grocery Store,18
FDS01,,Low Fat,0.017659068,Others,2.71,OUT027,1985,Supermarket Type3,587
FDS01,11.6,Low Fat,0.017780986,Others,2.74,OUT045,2002,Supermarket Type1,178
FDS01,11.6,Low Fat,0.017744999,Others,2.75,OUT046,1997,Supermarket Type1,125
FDS01,11.6,Low Fat,0,Others,2.75,OUT049,1999,Supermarket Type1,196
FDS02,10.195,Regular,0.146692433,Dairy,3,OUT017,2007,Supermarket Type1,418
FDS02,,Regular,0.255394896,Dairy,3.04,OUT019,1985,Grocery Store,80
FDS02,,Regular,0,Dairy,3.03,OUT027,1985,Supermarket Type3,598
FDS02,10.195,Regular,0.145867347,Dairy,2.99,OUT046,1997,Supermarket Type1,399
FDS02,10.195,Regular,0.146094132,Dairy,3.03,OUT049,1999,Supermarket Type1,299
FDS03,7.825,Low Fat,0.133281968,Meat,0.98,OUT010,1998,Grocery Store,13
FDS03,7.825,Low Fat,0.079952983,Meat,0.97,OUT018,2009,Supermarket Type2,117
FDS03,,Low Fat,0.139419417,Meat,1.02,OUT019,1985,Grocery Store,26
FDS03,,Low Fat,0.079243005,Meat,1.02,OUT027,1985,Supermarket Type3,162
FDS03,7.825,Low Fat,0.079613553,Meat,1.01,OUT035,2004,Supermarket Type1,117
FDS03,7.825,Low Fat,0.07962861,Meat,0.98,OUT046,1997,Supermarket Type1,201
FDS04,10.195,Regular,0.245483691,Frozen Foods,2.19,OUT010,1998,Grocery Store,30
FDS04,10.195,Regular,0.146540889,Frozen Foods,2.19,OUT013,1987,Supermarket Type1,172
FDS04,10.195,Regular,0.147492524,Frozen Foods,2.19,OUT017,2007,Supermarket Type1,172
FDS04,10.195,Regular,0,Frozen Foods,2.15,OUT018,2009,Supermarket Type2,459
FDS04,10.195,Regular,0.146635206,Frozen Foods,2.15,OUT035,2004,Supermarket Type1,373
FDS04,10.195,Regular,0.146960375,Frozen Foods,2.2,OUT045,2002,Supermarket Type1,172
FDS04,10.195,Regular,0.146662938,Frozen Foods,2.14,OUT046,1997,Supermarket Type1,244
FDS07,12.35,Low Fat,0.099674817,Fruits and Vegetables,1.73,OUT013,1987,Supermarket Type1,137
FDS07,12.35,Low Fat,0.100322104,Fruits and Vegetables,1.76,OUT017,2007,Supermarket Type1,205
FDS07,12.35,Low Fat,0.100164204,Fruits and Vegetables,1.76,OUT018,2009,Supermarket Type2,160
FDS07,12.35,Low Fat,0.099757833,Fruits and Vegetables,1.76,OUT046,1997,Supermarket Type1,92
FDS08,,Low Fat,0.056685383,Fruits and Vegetables,2.75,OUT027,1985,Supermarket Type3,318
FDS08,5.735,Low Fat,0.05695045,Fruits and Vegetables,2.75,OUT035,2004,Supermarket Type1,159
FDS08,5.735,Low Fat,0.05696122,Fruits and Vegetables,2.72,OUT046,1997,Supermarket Type1,177
FDS09,8.895,Regular,0.08154715,Snack Foods,0.77,OUT017,2007,Supermarket Type1,98
FDS09,,Regular,0.141975462,Snack Foods,0.77,OUT019,1985,Grocery Store,9
FDS09,,Regular,0.080695806,Snack Foods,0.8,OUT027,1985,Supermarket Type3,97
FDS09,8.895,Regular,0.08125293,Snack Foods,0.77,OUT045,2002,Supermarket Type1,137
FDS10,19.2,Low Fat,0.058893461,Snack Foods,2.76,OUT010,1998,Grocery Store,22
FDS10,19.2,Low Fat,0.035384612,Snack Foods,2.78,OUT017,2007,Supermarket Type1,387
FDS10,,Low Fat,0.0350152,Snack Foods,2.81,OUT027,1985,Supermarket Type3,671
FDS10,19.2,Low Fat,0.035185588,Snack Foods,2.8,OUT046,1997,Supermarket Type1,164
FDS11,7.05,Regular,0.05587277,Breads,3.43,OUT017,2007,Supermarket Type1,411
FDS11,,Regular,0.097275777,Breads,3.45,OUT019,1985,Grocery Store,23
FDS11,,Regular,0.055289464,Breads,3.43,OUT027,1985,Supermarket Type3,730
FDS11,7.05,Regular,0.055548003,Breads,3.47,OUT035,2004,Supermarket Type1,594
FDS11,7.05,Regular,0.055558509,Breads,3.47,OUT046,1997,Supermarket Type1,320
FDS11,7.05,Regular,0.055644887,Breads,3.47,OUT049,1999,Supermarket Type1,274
FDS12,9.1,Low Fat,0.291438755,Baking Goods,1.96,OUT010,1998,Grocery Store,16
FDS12,9.1,Low Fat,0.173973652,Baking Goods,1.95,OUT013,1987,Supermarket Type1,210
FDS12,9.1,Low Fat,0.175103435,Baking Goods,1.97,OUT017,2007,Supermarket Type1,553
FDS12,9.1,Low Fat,0.174827835,Baking Goods,1.96,OUT018,2009,Supermarket Type2,195
FDS12,,LF,0.304859104,Baking Goods,1.94,OUT019,1985,Grocery Store,93
FDS12,9.1,Low Fat,0.174085625,Baking Goods,1.92,OUT035,2004,Supermarket Type1,285
FDS13,6.465,Low Fat,0.208397715,Others,4.09,OUT010,1998,Grocery Store,27
FDS13,6.465,Low Fat,0.124402507,Others,4.1,OUT013,1987,Supermarket Type1,530
FDS13,6.465,Low Fat,0.125210375,Others,4.12,OUT017,2007,Supermarket Type1,106
FDS13,6.465,Low Fat,0,Others,4.06,OUT018,2009,Supermarket Type2,292
FDS13,,Low Fat,0.21799414,Others,4.11,OUT019,1985,Grocery Store,133
FDS13,6.465,Low Fat,0.124758619,Others,4.07,OUT045,2002,Supermarket Type1,345
FDS13,6.465,LF,0.124506117,Others,4.08,OUT046,1997,Supermarket Type1,371
FDS14,7.285,Low Fat,0.049922304,Dairy,2.42,OUT013,1987,Supermarket Type1,158
FDS14,7.285,Low Fat,0,Dairy,2.39,OUT017,2007,Supermarket Type1,142
FDS14,7.285,Low Fat,0.049954435,Dairy,2.42,OUT035,2004,Supermarket Type1,236
FDS14,7.285,Low Fat,0.050065211,Dairy,2.43,OUT045,2002,Supermarket Type1,205
FDS15,9.195,Regular,0.130657442,Meat,1.64,OUT010,1998,Grocery Store,22
FDS15,9.195,Regular,0.077995641,Meat,1.66,OUT013,1987,Supermarket Type1,287
FDS15,9.195,Regular,0.078502143,Meat,1.68,OUT017,2007,Supermarket Type1,264
FDS15,9.195,Regular,0.07821891,Meat,1.66,OUT045,2002,Supermarket Type1,34
FDS15,9.195,Regular,0.078060601,Meat,1.64,OUT046,1997,Supermarket Type1,298
FDS15,9.195,Regular,0.078181964,Meat,1.65,OUT049,1999,Supermarket Type1,418
FDS16,15.15,Regular,0.066121873,Frozen Foods,2.25,OUT013,1987,Supermarket Type1,374
FDS16,15.15,Regular,0.066551268,Frozen Foods,2.23,OUT017,2007,Supermarket Type1,404
FDS16,15.15,Regular,0.066446521,Frozen Foods,2.28,OUT018,2009,Supermarket Type2,75
FDS16,,Regular,0,Frozen Foods,2.24,OUT027,1985,Supermarket Type3,539
FDS16,15.15,Regular,0.066164431,Frozen Foods,2.27,OUT035,2004,Supermarket Type1,224
FDS16,15.15,Regular,0.066311153,Frozen Foods,2.25,OUT045,2002,Supermarket Type1,404
FDS16,15.15,Regular,0.066279832,Frozen Foods,2.28,OUT049,1999,Supermarket Type1,464
FDS19,13.8,Regular,0.107469819,Fruits and Vegetables,1.2,OUT010,1998,Grocery Store,23
FDS19,13.8,Regular,0.064153845,Fruits and Vegetables,1.19,OUT013,1987,Supermarket Type1,62
FDS19,13.8,Regular,0.06457046,Fruits and Vegetables,1.18,OUT017,2007,Supermarket Type1,170
FDS19,13.8,Regular,0.064195136,Fruits and Vegetables,1.17,OUT035,2004,Supermarket Type1,116
FDS19,13.8,Regular,0,Fruits and Vegetables,1.15,OUT045,2002,Supermarket Type1,170
FDS19,13.8,Regular,0.064207277,Fruits and Vegetables,1.18,OUT046,1997,Supermarket Type1,124
FDS19,13.8,Regular,0.064307102,Fruits and Vegetables,1.2,OUT049,1999,Supermarket Type1,163
FDS20,8.85,Low Fat,0.053822086,Fruits and Vegetables,2.84,OUT013,1987,Supermarket Type1,256
FDS20,8.85,Low Fat,0.054171606,Fruits and Vegetables,2.84,OUT017,2007,Supermarket Type1,292
FDS20,8.85,Low Fat,0.053976156,Fruits and Vegetables,2.8,OUT045,2002,Supermarket Type1,128
FDS20,8.85,Low Fat,0.053950661,Fruits and Vegetables,2.82,OUT049,1999,Supermarket Type1,493
FDS21,19.85,reg,0.034942397,Snack Foods,0.96,OUT010,1998,Grocery Store,15
FDS21,19.85,Regular,0.020858779,Snack Foods,0.97,OUT013,1987,Supermarket Type1,103
FDS21,19.85,Regular,0.020961192,Snack Foods,0.96,OUT018,2009,Supermarket Type2,68
FDS21,,Regular,0.036551446,Snack Foods,0.97,OUT019,1985,Grocery Store,15
FDS21,19.85,Regular,0.020908608,Snack Foods,0.98,OUT049,1999,Supermarket Type1,62
FDS22,16.85,Regular,0.023135131,Snack Foods,0.7,OUT013,1987,Supermarket Type1,78
FDS22,16.85,Regular,0.023201357,Snack Foods,0.71,OUT045,2002,Supermarket Type1,35
FDS22,16.85,Regular,0.023154399,Snack Foods,0.68,OUT046,1997,Supermarket Type1,41
FDS23,4.635,Low Fat,0.141686037,Breads,1.96,OUT017,2007,Supermarket Type1,180
FDS23,,Low Fat,0.246678647,Breads,2,OUT019,1985,Grocery Store,39
FDS23,4.635,Low Fat,0.14086247,Breads,1.95,OUT035,2004,Supermarket Type1,167
FDS23,4.635,Low Fat,0.141174838,Breads,1.96,OUT045,2002,Supermarket Type1,283
FDS23,4.635,Low Fat,0.140889111,Breads,1.96,OUT046,1997,Supermarket Type1,193
FDS23,4.635,Low Fat,0.141108156,Breads,1.98,OUT049,1999,Supermarket Type1,270
FDS24,20.85,Regular,0.062172698,Baking Goods,1.39,OUT013,1987,Supermarket Type1,68
FDS24,20.85,Regular,0.062477955,Baking Goods,1.35,OUT018,2009,Supermarket Type2,168
FDS24,20.85,Regular,0.062212713,Baking Goods,1.36,OUT035,2004,Supermarket Type1,128
FDS24,20.85,Regular,0.062350672,Baking Goods,1.34,OUT045,2002,Supermarket Type1,158
FDS24,20.85,Regular,0.062224479,Baking Goods,1.36,OUT046,1997,Supermarket Type1,187
FDS24,20.85,reg,0.062321222,Baking Goods,1.35,OUT049,1999,Supermarket Type1,31
FDS25,6.885,Regular,0.1408005,Others,1.72,OUT017,2007,Supermarket Type1,305
FDS25,6.885,Regular,0.14057889,Others,1.73,OUT018,2009,Supermarket Type2,68
FDS25,,Regular,0.139330557,Others,1.69,OUT027,1985,Supermarket Type3,350
FDS25,6.885,Regular,0.140292495,Others,1.68,OUT045,2002,Supermarket Type1,203
FDS25,6.885,Regular,0.140008554,Others,1.68,OUT046,1997,Supermarket Type1,260
FDS26,20.35,Low Fat,0.149753132,Dairy,4.01,OUT010,1998,Grocery Store,79
FDS26,20.35,Low Fat,0.089394766,Dairy,4.01,OUT013,1987,Supermarket Type1,210
FDS26,20.35,Low Fat,0.089975294,Dairy,4.03,OUT017,2007,Supermarket Type1,759
FDS26,,Low Fat,0.089035961,Dairy,4.02,OUT027,1985,Supermarket Type3,916
FDS26,20.35,Low Fat,0.089608321,Dairy,4.04,OUT049,1999,Supermarket Type1,314
FDS27,10.195,Regular,0.012447775,Meat,3.05,OUT013,1987,Supermarket Type1,261
FDS27,10.195,Regular,0.012528611,Meat,3.01,OUT017,2007,Supermarket Type1,381
FDS27,,Regular,0.0218126,Meat,3,OUT019,1985,Grocery Store,20
FDS27,10.195,Regular,0.012455787,Meat,3.05,OUT035,2004,Supermarket Type1,241
FDS27,10.195,Regular,0.012483408,Meat,3.01,OUT045,2002,Supermarket Type1,281
FDS27,10.195,Regular,0.012458143,Meat,3.03,OUT046,1997,Supermarket Type1,60
FDS27,10.195,Regular,0.012477512,Meat,3.04,OUT049,1999,Supermarket Type1,81
FDS28,8.18,Regular,0.082333019,Frozen Foods,0.9,OUT013,1987,Supermarket Type1,36
FDS28,8.18,Regular,0.082867689,Frozen Foods,0.91,OUT017,2007,Supermarket Type1,18
FDS28,8.18,Regular,0.082737261,Frozen Foods,0.89,OUT018,2009,Supermarket Type2,36
FDS28,,Regular,0.082002559,Frozen Foods,0.92,OUT027,1985,Supermarket Type3,141
FDS28,8.18,Regular,0.082386011,Frozen Foods,0.88,OUT035,2004,Supermarket Type1,70
FDS28,8.18,Regular,0.082568705,Frozen Foods,0.87,OUT045,2002,Supermarket Type1,47
FDS28,8.18,reg,0.082529704,Frozen Foods,0.88,OUT049,1999,Supermarket Type1,77
FDS31,13.1,Regular,0.044155597,Fruits and Vegetables,2.76,OUT013,1987,Supermarket Type1,405
FDS31,13.1,reg,0.044372393,Fruits and Vegetables,2.78,OUT018,2009,Supermarket Type2,295
FDS31,,Regular,0,Fruits and Vegetables,2.75,OUT019,1985,Grocery Store,18
FDS31,,Regular,0.043978369,Fruits and Vegetables,2.75,OUT027,1985,Supermarket Type3,258
FDS31,13.1,Regular,0.044281996,Fruits and Vegetables,2.75,OUT045,2002,Supermarket Type1,313
FDS31,13.1,Regular,0.044192372,Fruits and Vegetables,2.78,OUT046,1997,Supermarket Type1,240
FDS31,13.1,reg,0,Fruits and Vegetables,2.76,OUT049,1999,Supermarket Type1,313
FDS32,17.75,Regular,0.049634572,Fruits and Vegetables,2.17,OUT010,1998,Grocery Store,30
FDS32,17.75,Regular,0.029821648,Fruits and Vegetables,2.16,OUT017,2007,Supermarket Type1,115
FDS32,,Regular,0.029510313,Fruits and Vegetables,2.19,OUT027,1985,Supermarket Type3,445
FDS32,17.75,Regular,0.029648306,Fruits and Vegetables,2.2,OUT035,2004,Supermarket Type1,130
FDS32,17.75,Regular,0,Fruits and Vegetables,2.16,OUT045,2002,Supermarket Type1,201
FDS32,17.75,Regular,0.029653914,Fruits and Vegetables,2.17,OUT046,1997,Supermarket Type1,272
FDS32,17.75,Regular,0.029700018,Fruits and Vegetables,2.17,OUT049,1999,Supermarket Type1,144
FDS33,6.67,Regular,0.12332588,Snack Foods,1.39,OUT013,1987,Supermarket Type1,131
FDS33,6.67,Regular,0.124126756,Snack Foods,1.37,OUT017,2007,Supermarket Type1,285
FDS33,6.67,Regular,0,Snack Foods,1.4,OUT018,2009,Supermarket Type2,100
FDS33,,Regular,0.216107535,Snack Foods,1.34,OUT019,1985,Grocery Store,48
FDS33,,Regular,0.122830885,Snack Foods,1.34,OUT027,1985,Supermarket Type3,451
FDS33,6.67,Regular,0.12367891,Snack Foods,1.37,OUT045,2002,Supermarket Type1,120
FDS33,6.67,Regular,0.123428594,Snack Foods,1.38,OUT046,1997,Supermarket Type1,322
FDS33,6.67,Regular,0.123620492,Snack Foods,1.39,OUT049,1999,Supermarket Type1,202
FDS34,19.35,Regular,0.077193256,Snack Foods,1.74,OUT017,2007,Supermarket Type1,87
FDS34,,Regular,0.076387367,Snack Foods,1.73,OUT027,1985,Supermarket Type3,490
FDS34,19.35,reg,0.076744561,Snack Foods,1.75,OUT035,2004,Supermarket Type1,202
FDS34,19.35,Regular,0.076914745,Snack Foods,1.77,OUT045,2002,Supermarket Type1,216
FDS34,19.35,Regular,0.076878416,Snack Foods,1.76,OUT049,1999,Supermarket Type1,144
FDS35,9.3,Low Fat,0.111127966,Breads,0.98,OUT013,1987,Supermarket Type1,201
FDS35,9.3,Low Fat,0.11184963,Breads,1,OUT017,2007,Supermarket Type1,78
FDS35,9.3,LF,0.111673587,Breads,1.02,OUT018,2009,Supermarket Type2,97
FDS35,,LF,0.110681931,Breads,0.98,OUT027,1985,Supermarket Type3,104
FDS35,9.3,Low Fat,0.11144608,Breads,1,OUT045,2002,Supermarket Type1,110
FDS35,9.3,low fat,0.111220521,Breads,1.02,OUT046,1997,Supermarket Type1,97
FDS36,8.38,Regular,0.046848322,Baking Goods,1.71,OUT013,1987,Supermarket Type1,419
FDS36,8.38,Regular,0.047152554,Baking Goods,1.7,OUT017,2007,Supermarket Type1,347
FDS36,8.38,Regular,0.046878474,Baking Goods,1.7,OUT035,2004,Supermarket Type1,252
FDS36,8.38,Regular,0.046982429,Baking Goods,1.67,OUT045,2002,Supermarket Type1,60
FDS36,8.38,Regular,0.04688734,Baking Goods,1.67,OUT046,1997,Supermarket Type1,323
FDS36,8.38,Regular,0.046960237,Baking Goods,1.73,OUT049,1999,Supermarket Type1,323
FDS37,7.655,Low Fat,0.05346916,Others,1.76,OUT010,1998,Grocery Store,12
FDS37,7.655,Low Fat,0.031918284,Others,1.82,OUT013,1987,Supermarket Type1,70
FDS37,7.655,Low Fat,0.032125561,Others,1.79,OUT017,2007,Supermarket Type1,255
FDS37,7.655,Low Fat,0.031938828,Others,1.76,OUT035,2004,Supermarket Type1,116
FDS37,7.655,Low Fat,0.032009653,Others,1.81,OUT045,2002,Supermarket Type1,244
FDS37,7.655,Low Fat,0.031994534,Others,1.77,OUT049,1999,Supermarket Type1,186
FDS39,6.895,Low Fat,0.022441883,Meat,2.22,OUT013,1987,Supermarket Type1,271
FDS39,6.895,Low Fat,0.022587621,Meat,2.22,OUT017,2007,Supermarket Type1,200
FDS39,,Low Fat,0.022351808,Meat,2.22,OUT027,1985,Supermarket Type3,499
FDS40,15.35,Low Fat,0.02346559,Frozen Foods,0.55,OUT010,1998,Grocery Store,4
FDS40,15.35,Low Fat,0.014007727,Frozen Foods,0.6,OUT013,1987,Supermarket Type1,30
FDS40,15.35,Low Fat,0.014098693,Frozen Foods,0.58,OUT017,2007,Supermarket Type1,81
FDS40,,Low Fat,0.024546148,Frozen Foods,0.54,OUT019,1985,Grocery Store,4
FDS40,,Low Fat,0.013951504,Frozen Foods,0.57,OUT027,1985,Supermarket Type3,63
FDS40,15.35,Low Fat,0.014047825,Frozen Foods,0.57,OUT045,2002,Supermarket Type1,59
FDS40,15.35,Low Fat,0.01404119,Frozen Foods,0.6,OUT049,1999,Supermarket Type1,48
FDS43,11.65,Low Fat,0.040744057,Fruits and Vegetables,2.87,OUT017,2007,Supermarket Type1,411
FDS43,,Low Fat,0.040318693,Fruits and Vegetables,2.87,OUT027,1985,Supermarket Type3,504
FDS43,11.65,Low Fat,0.040507228,Fruits and Vegetables,2.88,OUT035,2004,Supermarket Type1,224
FDS43,11.65,Low Fat,0.040597054,Fruits and Vegetables,2.89,OUT045,2002,Supermarket Type1,187
FDS43,11.65,Low Fat,0.040577878,Fruits and Vegetables,2.9,OUT049,1999,Supermarket Type1,131
FDS44,12.65,Regular,0.156926608,Fruits and Vegetables,3.68,OUT017,2007,Supermarket Type1,564
FDS44,12.65,Regular,0.156679617,Fruits and Vegetables,3.68,OUT018,2009,Supermarket Type2,466
FDS44,,Regular,0.27321283,Fruits and Vegetables,3.72,OUT019,1985,Grocery Store,50
FDS44,,Regular,0.15528831,Fruits and Vegetables,3.73,OUT027,1985,Supermarket Type3,932
FDS44,12.65,Regular,0.15604396,Fruits and Vegetables,3.7,OUT046,1997,Supermarket Type1,393
FDS44,12.65,Regular,0.156286566,Fruits and Vegetables,3.68,OUT049,1999,Supermarket Type1,417
FDS45,5.175,Regular,0.04937018,Snack Foods,1.65,OUT010,1998,Grocery Store,26
FDS45,5.175,Regular,0.029471408,Snack Foods,1.63,OUT013,1987,Supermarket Type1,373
FDS45,5.175,Regular,0.029662795,Snack Foods,1.63,OUT017,2007,Supermarket Type1,264
FDS45,5.175,Regular,0.029616108,Snack Foods,1.66,OUT018,2009,Supermarket Type2,229
FDS45,,Regular,0.051643608,Snack Foods,1.66,OUT019,1985,Grocery Store,39
FDS45,5.175,Regular,0.029490377,Snack Foods,1.66,OUT035,2004,Supermarket Type1,324
FDS45,5.175,Regular,0.029555773,Snack Foods,1.64,OUT045,2002,Supermarket Type1,192
FDS46,17.6,Regular,0.047524635,Snack Foods,1.83,OUT017,2007,Supermarket Type1,85
FDS46,17.6,Regular,0.047449835,Snack Foods,1.82,OUT018,2009,Supermarket Type2,312
FDS46,,Regular,0.082741482,Snack Foods,1.83,OUT019,1985,Grocery Store,15
FDS46,17.6,Regular,0.047257328,Snack Foods,1.85,OUT046,1997,Supermarket Type1,255
FDS46,17.6,Regular,0.047330801,Snack Foods,1.87,OUT049,1999,Supermarket Type1,312
FDS47,16.75,Low Fat,0.128778474,Breads,1.38,OUT013,1987,Supermarket Type1,159
FDS47,16.75,Low Fat,0.12961476,Breads,1.33,OUT017,2007,Supermarket Type1,141
FDS47,,LF,0,Breads,1.36,OUT027,1985,Supermarket Type3,185
FDS47,16.75,Low Fat,0.128861359,Breads,1.33,OUT035,2004,Supermarket Type1,141
FDS47,16.75,Low Fat,0,Breads,1.37,OUT045,2002,Supermarket Type1,97
FDS47,16.75,Low Fat,0.12888573,Breads,1.36,OUT046,1997,Supermarket Type1,150
FDS47,16.75,Low Fat,0.129086113,Breads,1.38,OUT049,1999,Supermarket Type1,106
FDS48,15.15,Low Fat,0.046496777,Baking Goods,2.31,OUT010,1998,Grocery Store,33
FDS48,15.15,Low Fat,0.027756137,Baking Goods,2.32,OUT013,1987,Supermarket Type1,220
FDS48,,Low Fat,0.048637888,Baking Goods,2.31,OUT019,1985,Grocery Store,16
FDS48,,Low Fat,0.027644732,Baking Goods,2.31,OUT027,1985,Supermarket Type3,329
FDS48,15.15,Low Fat,0.027774002,Baking Goods,2.35,OUT035,2004,Supermarket Type1,329
FDS48,15.15,Low Fat,0.027779254,Baking Goods,2.32,OUT046,1997,Supermarket Type1,157
FDS49,9,Low Fat,0.079279489,Others,1.19,OUT013,1987,Supermarket Type1,134
FDS49,9,Low Fat,0.079794329,Others,1.24,OUT017,2007,Supermarket Type1,118
FDS49,9,Low Fat,0.079668739,Others,1.23,OUT018,2009,Supermarket Type2,158
FDS49,9,Low Fat,0,Others,1.23,OUT035,2004,Supermarket Type1,165
FDS49,9,Low Fat,0.079506434,Others,1.21,OUT045,2002,Supermarket Type1,173
FDS50,17,Low Fat,0.055746931,Dairy,3.39,OUT017,2007,Supermarket Type1,222
FDS50,17,Low Fat,0.055545797,Dairy,3.4,OUT045,2002,Supermarket Type1,533
FDS50,17,Low Fat,0.055433377,Dairy,3.41,OUT046,1997,Supermarket Type1,444
FDS50,17,Low Fat,0.055519561,Dairy,3.39,OUT049,1999,Supermarket Type1,111
FDS51,,LF,0.032024659,Meat,0.97,OUT027,1985,Supermarket Type3,186
FDS51,13.35,Low Fat,0.032180494,Meat,0.95,OUT046,1997,Supermarket Type1,44
FDS51,13.35,Low Fat,0.032230526,Meat,0.95,OUT049,1999,Supermarket Type1,75
FDS52,8.89,Low Fat,0.009163216,Frozen Foods,1.57,OUT010,1998,Grocery Store,11
FDS52,8.89,low fat,0.005505481,Frozen Foods,1.58,OUT017,2007,Supermarket Type1,274
FDS52,8.89,Low Fat,0.005496816,Frozen Foods,1.59,OUT018,2009,Supermarket Type2,102
FDS52,,Low Fat,0.009585169,Frozen Foods,1.58,OUT019,1985,Grocery Store,11
FDS52,,Low Fat,0.005448005,Frozen Foods,1.58,OUT027,1985,Supermarket Type3,355
FDS52,8.89,Low Fat,0.00547348,Frozen Foods,1.55,OUT035,2004,Supermarket Type1,132
FDS52,8.89,Low Fat,0.005485618,Frozen Foods,1.53,OUT045,2002,Supermarket Type1,61
FDS52,8.89,low fat,0.005474515,Frozen Foods,1.54,OUT046,1997,Supermarket Type1,193
FDS55,7.02,Low Fat,0.081096635,Fruits and Vegetables,2.29,OUT013,1987,Supermarket Type1,357
FDS55,7.02,Low Fat,0.081623275,Fruits and Vegetables,2.29,OUT017,2007,Supermarket Type1,193
FDS55,7.02,Low Fat,0,Fruits and Vegetables,2.29,OUT018,2009,Supermarket Type2,90
FDS55,,Low Fat,0.142107998,Fruits and Vegetables,2.32,OUT019,1985,Grocery Store,30
FDS55,,Low Fat,0.080771137,Fruits and Vegetables,2.26,OUT027,1985,Supermarket Type3,416
FDS55,7.02,Low Fat,0.08114883,Fruits and Vegetables,2.27,OUT035,2004,Supermarket Type1,357
FDS55,7.02,Low Fat,0.081328781,Fruits and Vegetables,2.32,OUT045,2002,Supermarket Type1,446
FDS55,7.02,Low Fat,0.081290366,Fruits and Vegetables,2.27,OUT049,1999,Supermarket Type1,253
FDS56,5.785,Regular,0.064871045,Fruits and Vegetables,4.04,OUT010,1998,Grocery Store,81
FDS56,5.785,Regular,0.038724612,Fruits and Vegetables,4.07,OUT013,1987,Supermarket Type1,616
FDS56,5.785,Regular,0.038976089,Fruits and Vegetables,4.07,OUT017,2007,Supermarket Type1,402
